gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
sensor/response regulator hybrid	90	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104619;Parent=gene104618;locus=PA0928;name=sensor/response regulator hybrid;|ID=gene104618;Alias=PA0928;name=gacS;Dbxref=GeneID:880882
cytochrome c-type protein NapB precursor	89	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105115;Parent=gene105114;locus=PA1173;name=cytochrome c-type protein NapB precursor;|ID=gene105114;Alias=PA1173;name=napB;Dbxref=GeneID:878319
GTP-binding protein LepA	89	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104285;Parent=gene104284;locus=PA0767;name=GTP-binding protein LepA;|ID=gene104284;Alias=PA0767;name=lepA;Dbxref=GeneID:881998
DgcA, Dimethylglycine catabolism	85	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113681;Parent=gene113680;locus=PA5398;name=DgcA, Dimethylglycine catabolism;|ID=gene113680;Alias=PA5398;name=dgcA;Dbxref=GeneID:878122
tryptophan permease	80	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113753;Parent=gene113752;locus=PA5434;name=tryptophan permease;|ID=gene113752;Alias=PA5434;name=mtr;Dbxref=GeneID:877727
phosphatidylserine decarboxylase	79	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112785;Parent=gene112784;locus=PA4957;name=phosphatidylserine decarboxylase;|ID=gene112784;Alias=PA4957;name=psd;Dbxref=GeneID:879173
probable thiol:disulfide interchange protein	79	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS107731;Parent=gene107730;locus=PA2476;name=thiol:disulfide interchange protein DsbG;|ID=gene107730;Alias=PA2476;name=dsbG;Dbxref=GeneID:882549|ID=CDS107733;Parent=gene107732;locus=PA2477;name=probable thiol:disulfide interchange protein;|ID=gene107732;Alias=PA2477;name=PA2477;Dbxref=GeneID:882174|ID=CDS107735;Parent=gene107734;locus=PA2478;name=probable thiol:disulfide interchange protein;|ID=gene107734;Alias=PA2478;name=PA2478;Dbxref=GeneID:882175
succinate dehydrogenase (A subunit)	79	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105937;Parent=gene105936;locus=PA1583;name=succinate dehydrogenase (A subunit);|ID=gene105936;Alias=PA1583;name=sdhA;Dbxref=GeneID:881934
porphobilinogen deaminase	77	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113393;Parent=gene113392;locus=PA5259;name=uroporphyrinogen-III synthetase;|ID=gene113392;Alias=PA5259;name=hemD;Dbxref=GeneID:879724|ID=CDS113395;Parent=gene113394;locus=PA5260;name=porphobilinogen deaminase;|ID=gene113394;Alias=PA5260;name=hemC;Dbxref=GeneID:877673
prolyl-tRNA synthetase	76	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104675;Parent=gene104674;locus=PA0956;name=prolyl-tRNA synthetase;|ID=gene104674;Alias=PA0956;name=proS;Dbxref=GeneID:879563
thiosulfate:cyanide sulfurtransferase	76	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112783;Parent=gene112782;locus=PA4956;name=thiosulfate:cyanide sulfurtransferase;|ID=gene112782;Alias=PA4956;name=rhdA;Dbxref=GeneID:879172
inosine-5'-monophosphate dehydrogenase	69	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110359;Parent=gene110358;locus=PA3770;name=inosine-5'-monophosphate dehydrogenase;|ID=gene110358;Alias=PA3770;name=guaB;Dbxref=GeneID:880535
electron transfer flavoprotein beta-subunit	67	-1.12	-0.54	-0.6510746268656717	0.0077520398009950225	9.91721462968355	13.752026733638193	12.617847126685463	3.0759349714862614	0.01100000000000001	0.05500000000000005	0.046626865671641836	4.4328358208955234e-5	ID=CDS108699;Parent=gene108698;locus=PA2951;name=electron transfer flavoprotein alpha-subunit;|ID=gene108698;Alias=PA2951;name=etfA;Dbxref=GeneID:882932|ID=CDS108701;Parent=gene108700;locus=PA2952;name=electron transfer flavoprotein beta-subunit;|ID=gene108700;Alias=PA2952;name=etfB;Dbxref=GeneID:880158
probable cytochrome c	65	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS107741;Parent=gene107740;locus=PA2481;name=hypothetical protein;|ID=gene107740;Alias=PA2481;name=PA2481;Dbxref=GeneID:879888|ID=CDS107743;Parent=gene107742;locus=PA2482;name=probable cytochrome c;|ID=gene107742;Alias=PA2482;name=PA2482;Dbxref=GeneID:879889
RNA helicase HepA	65	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS109434;Parent=gene109433;locus=PA3308;name=RNA helicase HepA;|ID=gene109433;Alias=PA3308;name=hepA;Dbxref=GeneID:882473
twitching motility protein PilT	65	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103528;Parent=gene103527;locus=PA0395;name=twitching motility protein PilT;|ID=gene103527;Alias=PA0395;name=pilT;Dbxref=GeneID:878389
isocitrate dehydrogenase	64	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS108033;Parent=gene108032;locus=PA2623;name=isocitrate dehydrogenase;|ID=gene108032;Alias=PA2623;name=icd;Dbxref=GeneID:882329
probable transport protein	62	-1.12	-0.728	-1.0694193548387099	0.017552313061872042	8.45842075605342	10.623423042943488	10.34406790915122	0.5354007080294414	0.01100000000000001	0.02200000000000002	0.012419354838709689	1.3821258593336872e-5	ID=CDS111507;Parent=gene111506;locus=PA4334;name=probable transport protein;|ID=gene111506;Alias=PA4334;name=PA4334;Dbxref=GeneID:881479
Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB	61	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103590;Parent=gene103589;locus=PA0426;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB;|ID=gene103589;Alias=PA0426;name=mexB;Dbxref=GeneID:877852
endonuclease III	58	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS109804;Parent=gene109803;locus=PA3492;name=conserved hypothetical protein;|ID=gene109803;Alias=PA3492;name=PA3492;Dbxref=GeneID:879870|ID=CDS109806;Parent=gene109805;locus=PA3493;name=conserved hypothetical protein;|ID=gene109805;Alias=PA3493;name=PA3493;Dbxref=GeneID:879979|ID=CDS109808;Parent=gene109807;locus=PA3494;name=conserved hypothetical protein;|ID=gene109807;Alias=PA3494;name=PA3494;Dbxref=GeneID:879980|ID=CDS109810;Parent=gene109809;locus=PA3495;name=endonuclease III;|ID=gene109809;Alias=PA3495;name=nth;Dbxref=GeneID:879069
DNA mismatch repair protein MutS	54	-1.12	-0.686	-1.0476666666666667	0.026654150943396227	10.623423042943488	13.752026733638193	11.144856991392604	1.3851171302021505	0.01100000000000001	0.04400000000000004	0.016500000000000015	1.5410377358490598e-4	ID=CDS110060;Parent=gene110059;locus=PA3620;name=DNA mismatch repair protein MutS;|ID=gene110059;Alias=PA3620;name=mutS;Dbxref=GeneID:880229
probable cation-transporting P-type ATPase	53	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105627;Parent=gene105626;locus=PA1429;name=probable cation-transporting P-type ATPase;|ID=gene105626;Alias=PA1429;name=PA1429;Dbxref=GeneID:881803
probable radical activating enzyme	53	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104713;Parent=gene104712;locus=PA0975;name=probable radical activating enzyme;|ID=gene104712;Alias=PA0975;name=PA0975;Dbxref=GeneID:877667
probable oxidoreductase	52	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113343;Parent=gene113342;locus=PA5234;name=probable oxidoreductase;|ID=gene113342;Alias=PA5234;name=PA5234;Dbxref=GeneID:879663
gene103077	51	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103078;Parent=gene103077;locus=PA0172;name=SiaA;|ID=gene103077;Alias=PA0172;name=siaA;Dbxref=GeneID:879545
probable amino acid-binding protein	49	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110537;Parent=gene110536;locus=PA3858;name=probable amino acid-binding protein;|ID=gene110536;Alias=PA3858;name=PA3858;Dbxref=GeneID:879800
Resistance-Nodulation-Cell Division (RND) divalent metal cation efflux transporter CzcA	49	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS107819;Parent=gene107818;locus=PA2520;name=Resistance-Nodulation-Cell Division (RND) divalent metal cation efflux transporter CzcA;|ID=gene107818;Alias=PA2520;name=czcA;Dbxref=GeneID:880332
probable class III aminotransferase	48	-1.12	-1.02	-1.1179166666666667	2.0833333333333373e-4	8.393618634889394	10.623423042943488	10.57696878444236	0.10358391037869723	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112477;Parent=gene112476;locus=PA4805;name=probable class III aminotransferase;|ID=gene112476;Alias=PA4805;name=PA4805;Dbxref=GeneID:880237
probable purine/pyrimidine phosphoribosyl transferase	48	-1.12	-1.02	-1.0845833333333335	0.002335992907801424	8.393618634889394	10.623423042943488	9.83370064842433	1.1614621440334776	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112138;Parent=gene112137;locus=PA4645;name=probable purine/pyrimidine phosphoribosyl transferase;|ID=gene112137;Alias=PA4645;name=PA4645;Dbxref=GeneID:881266
respiratory nitrate reductase beta chain	48	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110569;Parent=gene110568;locus=PA3874;name=respiratory nitrate reductase beta chain;|ID=gene110568;Alias=PA3874;name=narH;Dbxref=GeneID:879783
probable decarboxylase	47	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106997;Parent=gene106996;locus=PA2108;name=probable decarboxylase;|ID=gene106996;Alias=PA2108;name=PA2108;Dbxref=GeneID:880037
probable gamma-glutamyltranspeptidase	47	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103062;Parent=gene103061;locus=PA0164;name=probable gamma-glutamyltranspeptidase;|ID=gene103061;Alias=PA0164;name=PA0164;Dbxref=GeneID:879444
probable glutamine amidotransferase	47	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103798;Parent=gene103797;locus=PA0530;name=probable class III pyridoxal phosphate-dependent aminotransferase;|ID=gene103797;Alias=PA0530;name=PA0530;Dbxref=GeneID:882286|ID=CDS103800;Parent=gene103799;locus=PA0531;name=probable glutamine amidotransferase;|ID=gene103799;Alias=PA0531;name=PA0531;Dbxref=GeneID:878497
probable transporter	47	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112509;Parent=gene112508;locus=PA4821;name=probable transporter;|ID=gene112508;Alias=PA4821;name=PA4821;Dbxref=GeneID:880059
phenazine biosynthesis protein PhzE	46	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106583;Parent=gene106582;locus=PA1901;name=phenazine biosynthesis protein PhzC;|ID=gene106582;Alias=PA1901;name=phzC2;Dbxref=GeneID:882061|ID=CDS106585;Parent=gene106584;locus=PA1902;name=phenazine biosynthesis protein PhzD;|ID=gene106584;Alias=PA1902;name=phzD2;Dbxref=GeneID:881873|ID=CDS106587;Parent=gene106586;locus=PA1903;name=phenazine biosynthesis protein PhzE;|ID=gene106586;Alias=PA1903;name=phzE2;Dbxref=GeneID:882029
stringent starvation protein B	45	-1.12	-1.02	-1.117777777777778	2.222222222222226e-4	8.393618634889394	10.623423042943488	10.57387183387562	0.11048950440394366	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111693;Parent=gene111692;locus=PA4427;name=stringent starvation protein B;|ID=gene111692;Alias=PA4427;name=sspB;Dbxref=GeneID:881226
polyamine transport protein PotG	43	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103342;Parent=gene103341;locus=PA0302;name=polyamine transport protein PotG;|ID=gene103341;Alias=PA0302;name=spuF;Dbxref=GeneID:877636
Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor	43	-1.12	-0.516	-0.5735348837209303	0.01286606423034331	9.449771646944907	13.752026733638193	10.57764274809897	3.57811514868799	0.01100000000000001	0.05500000000000005	0.051162790697674466	6.271096345514954e-5	ID=CDS103588;Parent=gene103587;locus=PA0425;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor;|ID=gene103587;Alias=PA0425;name=mexA;Dbxref=GeneID:877855
Beta-alanine:pyruvate transaminase	42	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS102996;Parent=gene102995;locus=PA0131;name=BauB;|ID=gene102995;Alias=PA0131;name=bauB;Dbxref=GeneID:878383|ID=CDS102998;Parent=gene102997;locus=PA0132;name=Beta-alanine:pyruvate transaminase;|ID=gene102997;Alias=PA0132;name=bauA;Dbxref=GeneID:879350
glucose-inhibited division protein A	41	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS133899;Parent=gene133898;locus=PA5564;name=glucose inhibited division protein B;|ID=gene133898;Alias=PA5564;name=gidB;Dbxref=GeneID:877778|ID=CDS133901;Parent=gene133900;locus=PA5565;name=glucose-inhibited division protein A;|ID=gene133900;Alias=PA5565;name=gidA;Dbxref=GeneID:877676
heat shock protein HtpX	41	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS108455;Parent=gene108454;locus=PA2830;name=heat shock protein HtpX;|ID=gene108454;Alias=PA2830;name=htpX;Dbxref=GeneID:882810
probable acyl-CoA dehydrogenase	41	-1.12	-0.7	-0.7204878048780488	0.008389756097560977	8.073657553374344	10.623423042943488	8.198036357743572	0.30920836343916225	0.01100000000000001	0.02200000000000002	0.02146341463414636	5.754878048780496e-6	ID=CDS104244;Parent=gene104243;locus=PA0746;name=probable acyl-CoA dehydrogenase;|ID=gene104243;Alias=PA0746;name=PA0746;Dbxref=GeneID:879393
probable ATP-binding component of ABC transporter	41	-1.12	0.411	-0.9899756097560976	0.05077002439024393	7.728158393463501	10.623423042943488	8.486158844027987	0.2508945356667383	0.01100000000000001	0.0769	0.012607317073170742	1.0592219512195106e-4	ID=CDS112031;Parent=gene112030;locus=PA4591;name=hypothetical protein;|ID=gene112030;Alias=PA4591;name=PA4591;Dbxref=GeneID:881042|ID=CDS112033;Parent=gene112032;locus=PA4592;name=probable outer membrane protein precursor;|ID=gene112032;Alias=PA4592;name=PA4592;Dbxref=GeneID:881043|ID=CDS112035;Parent=gene112034;locus=PA4593;name=probable permease of ABC transporter;|ID=gene112034;Alias=PA4593;name=PA4593;Dbxref=GeneID:881052|ID=CDS112037;Parent=gene112036;locus=PA4594;name=probable ATP-binding component of ABC transporter;|ID=gene112036;Alias=PA4594;name=PA4594;Dbxref=GeneID:881053
sigma factor RpoD	39	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103892;Parent=gene103891;locus=PA0576;name=sigma factor RpoD;|ID=gene103891;Alias=PA0576;name=rpoD;Dbxref=GeneID:882038
probable lyase	38	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS109852;Parent=gene109851;locus=PA3516;name=probable lyase;|ID=gene109851;Alias=PA3516;name=PA3516;Dbxref=GeneID:879993|ID=CDS109854;Parent=gene109853;locus=PA3517;name=probable lyase;|ID=gene109853;Alias=PA3517;name=PA3517;Dbxref=GeneID:879063
probable sodium/hydrogen antiporter	38	-0.568	-0.568	-0.568	0	10.761953896871205	10.761953896871205	10.761953896871205	0	0.06599999999999995	0.06599999999999995	0.06599999999999995	0	ID=CDS110140;Parent=gene110139;locus=PA3660;name=probable sodium/hydrogen antiporter;|ID=gene110139;Alias=PA3660;name=PA3660;Dbxref=GeneID:880571
2-oxo-hept-3-ene-1,7-dioate hydratase	37	-1.12	-1.12	-1.12	0	10.623423042943488	10.623423042943488	10.623423042943488	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111075;Parent=gene111074;locus=PA4127;name=2-oxo-hept-3-ene-1,7-dioate hydratase;|ID=gene111074;Alias=PA4127;name=hpcG;Dbxref=GeneID:880260
bacterial phytochrome, BphP	37	-1.12	-0.686	-0.861945945945946	0.04666477477477483	10.623423042943488	13.752026733638193	12.483673886059258	2.424994855579141	0.01100000000000001	0.04400000000000004	0.030621621621621648	2.697972972972976e-4	ID=CDS111055;Parent=gene111054;locus=PA4117;name=bacterial phytochrome, BphP;|ID=gene111054;Alias=PA4117;name=bphP;Dbxref=GeneID:880365
class III (anaerobic) ribonucleoside-triphosphate reductase activating protein, 'activase', NrdG	36	-1.02	-1.02	-1.02	0	8.393618634889394	8.393618634889394	8.393618634889394	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106619;Parent=gene106618;locus=PA1919;name=class III (anaerobic) ribonucleoside-triphosphate reductase activating protein, 'activase', NrdG;|ID=gene106618;Alias=PA1919;name=nrdG;Dbxref=GeneID:880910
