gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
murG	52	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_04488;eC_number=2.4.1.227;Name=murG;db_xref=COG:COG0707;gene=murG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HW01;locus_tag=MJLLFBCC_04488;product=UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
pcaG	35	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01963;eC_number=1.13.11.3;Name=pcaG;db_xref=COG:COG3485;gene=pcaG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00436;locus_tag=MJLLFBCC_01963;product=Protocatechuate 3%2C4-dioxygenase alpha chain
pcaH	35	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01962;eC_number=1.13.11.3;Name=pcaH;db_xref=COG:COG3485;gene=pcaH;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00437;locus_tag=MJLLFBCC_01962;product=Protocatechuate 3%2C4-dioxygenase beta chain
pcaR	35	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01964;Name=pcaR;db_xref=COG:COG1414;gene=pcaR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q52154;locus_tag=MJLLFBCC_01964;product=Pca regulon regulatory protein
argB	32	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_02150;eC_number=2.7.2.8;Name=argB;db_xref=COG:COG0548;gene=argB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HTN2;locus_tag=MJLLFBCC_02150;product=Acetylglutamate kinase
ybgC_2	32	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_02144;eC_number=3.1.2.-;Name=ybgC_2;db_xref=COG:COG0824;gene=ybgC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8Z3;locus_tag=MJLLFBCC_02144;product=Acyl-CoA thioester hydrolase YbgC
fumA	24	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_04407;eC_number=4.2.1.2;Name=fumA;db_xref=COG:COG1838;gene=fumA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AC33;locus_tag=MJLLFBCC_04407;product=Fumarate hydratase class I%2C aerobic
ndoR	24	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_04405;eC_number=1.18.1.7;Name=ndoR;gene=ndoR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q52126;locus_tag=MJLLFBCC_04405;product=Naphthalene 1%2C2-dioxygenase system ferredoxin--NAD(P)(+)%2C reductase component
murI	19	-1.64	-1.64	-1.64	0	7.262807357295263	7.262807357295263	7.262807357295263	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_06368;eC_number=5.1.1.3;Name=murI;db_xref=COG:COG0796;gene=murI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A0R1X0;locus_tag=MJLLFBCC_06368;product=Glutamate racemase
pagL	19	-1.64	-1.64	-1.64	0	7.262807357295263	7.262807357295263	7.262807357295263	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_06369;eC_number=3.1.1.77;Name=pagL;gene=pagL;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HVD1;locus_tag=MJLLFBCC_06369;product=Lipid A deacylase PagL
phrB_2	19	-1.64	-1.64	-1.64	0	7.262807357295263	7.262807357295263	7.262807357295263	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_06370;eC_number=4.1.99.3;Name=phrB_2;db_xref=COG:COG0415;gene=phrB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00914;locus_tag=MJLLFBCC_06370;product=Deoxyribodipyrimidine photo-lyase
dltA_2	18	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_02812;eC_number=6.1.1.13;Name=dltA_2;gene=dltA_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00593;locus_tag=MJLLFBCC_02812;product=D-alanine--poly(phosphoribitol) ligase subunit 1
dltA_3	18	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_02813;eC_number=6.1.1.13;Name=dltA_3;gene=dltA_3;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00593;locus_tag=MJLLFBCC_02813;product=D-alanine--poly(phosphoribitol) ligase subunit 1
irtA	18	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_02815;eC_number=3.6.3.-;Name=irtA;db_xref=COG:COG1132;gene=irtA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WQJ9;locus_tag=MJLLFBCC_02815;product=Iron import ATP-binding/permease protein IrtA
caiC	14	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_06135;eC_number=6.2.1.-;Name=caiC;gene=caiC;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01524;locus_tag=MJLLFBCC_06135;product=crotonobetaine/carnitine-CoA ligase
norG_4	14	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_06131;Name=norG_4;db_xref=COG:COG1167;gene=norG_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q2G1P1;locus_tag=MJLLFBCC_06131;product=HTH-type transcriptional regulator NorG
cobB_1	11	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_03537;eC_number=3.5.1.-;Name=cobB_1;gene=cobB_1;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01968;locus_tag=MJLLFBCC_03537;product=NAD-dependent protein deacetylase
rocR	11	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_03538;Name=rocR;db_xref=COG:COG3829;gene=rocR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P38022;locus_tag=MJLLFBCC_03538;product=Arginine utilization regulatory protein RocR
ydgI	11	-1.86	-1.86	-1.86	0	8.160521952625801	8.160521952625801	8.160521952625801	0	0.08799999999999997	0.08799999999999997	0.08799999999999997	0	ID=MJLLFBCC_03540;Name=ydgI;db_xref=COG:COG0531;gene=ydgI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AAE5;locus_tag=MJLLFBCC_03540;product=Putative arginine/ornithine antiporter
potA_5	6	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01413;eC_number=3.6.3.31;Name=potA_5;db_xref=COG:COG3842;gene=potA_5;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P69874;locus_tag=MJLLFBCC_01413;product=Spermidine/putrescine import ATP-binding protein PotA
potD_2	6	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01414;Name=potD_2;db_xref=COG:COG0687;gene=potD_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AFK9;locus_tag=MJLLFBCC_01414;product=Spermidine/putrescine-binding periplasmic protein
ydcV_4	6	-1.9	-1.9	-1.9	0	7.735182176990463	7.735182176990463	7.735182176990463	0	0.04400000000000004	0.04400000000000004	0.04400000000000004	0	ID=MJLLFBCC_01416;Name=ydcV_4;gene=ydcV_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AFR9;locus_tag=MJLLFBCC_01416;product=Inner membrane ABC transporter permease protein YdcV
antA	1	-1.9	-1.9	-1.9	NA	7.735182176990463	7.735182176990463	7.735182176990463	NA	0.04400000000000004	0.04400000000000004	0.04400000000000004	NA	ID=MJLLFBCC_02332;eC_number=1.14.12.1;Name=antA;db_xref=COG:COG4638;gene=antA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O85673;locus_tag=MJLLFBCC_02332;product=Anthranilate 1%2C2-dioxygenase large subunit
benM_2	1	-1.9	-1.9	-1.9	NA	7.735182176990463	7.735182176990463	7.735182176990463	NA	0.04400000000000004	0.04400000000000004	0.04400000000000004	NA	ID=MJLLFBCC_02330;Name=benM_2;gene=benM_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O68014;locus_tag=MJLLFBCC_02330;product=HTH-type transcriptional regulator BenM
cadA_1	1	-1.9	-1.9	-1.9	NA	7.735182176990463	7.735182176990463	7.735182176990463	NA	0.04400000000000004	0.04400000000000004	0.04400000000000004	NA	ID=MJLLFBCC_00464;eC_number=3.6.3.3;Name=cadA_1;gene=cadA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P20021;locus_tag=MJLLFBCC_00464;product=Cadmium-transporting ATPase
ctpF	1	-1.03	-1.03	-1.03	NA	7.356547323513813	7.356547323513813	7.356547323513813	NA	0.132	0.132	0.132	NA	ID=MJLLFBCC_03395;eC_number=3.6.3.-;Name=ctpF;gene=ctpF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WPS8;locus_tag=MJLLFBCC_03395;product=putative cation-transporting ATPase F
fdxA_2	1	-1.86	-1.86	-1.86	NA	8.160521952625801	8.160521952625801	8.160521952625801	NA	0.08799999999999997	0.08799999999999997	0.08799999999999997	NA	ID=MJLLFBCC_00290;Name=fdxA_2;db_xref=COG:COG1146;gene=fdxA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00214;locus_tag=MJLLFBCC_00290;product=Ferredoxin-1
gloB_2	1	-1.46	-1.46	-1.46	NA	7.379863945026242	7.379863945026242	7.379863945026242	NA	0.16500000000000004	0.16500000000000004	0.16500000000000004	NA	ID=MJLLFBCC_03409;eC_number=3.1.2.6;Name=gloB_2;gene=gloB_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01374;locus_tag=MJLLFBCC_03409;product=Hydroxyacylglutathione hydrolase
gltR_3	1	-1.46	-1.46	-1.46	NA	7.379863945026242	7.379863945026242	7.379863945026242	NA	0.16500000000000004	0.16500000000000004	0.16500000000000004	NA	ID=MJLLFBCC_03411;Name=gltR_3;db_xref=COG:COG0583;gene=gltR_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P94501;locus_tag=MJLLFBCC_03411;product=HTH-type transcriptional regulator GltR
lasI	1	-1.03	-1.03	-1.03	NA	7.356547323513813	7.356547323513813	7.356547323513813	NA	0.132	0.132	0.132	NA	ID=MJLLFBCC_03392;eC_number=2.3.1.184;Name=lasI;db_xref=COG:COG3916;gene=lasI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P33883;locus_tag=MJLLFBCC_03392;product=Acyl-homoserine-lactone synthase
lasR	1	-1.03	-1.03	-1.03	NA	7.356547323513813	7.356547323513813	7.356547323513813	NA	0.132	0.132	0.132	NA	ID=MJLLFBCC_03394;Name=lasR;db_xref=COG:COG2771;gene=lasR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P25084;locus_tag=MJLLFBCC_03394;product=Transcriptional activator protein LasR
mutS	1	-1.86	-1.86	-1.86	NA	8.160521952625801	8.160521952625801	8.160521952625801	NA	0.08799999999999997	0.08799999999999997	0.08799999999999997	NA	ID=MJLLFBCC_00289;Name=mutS;db_xref=COG:COG0249;gene=mutS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A1Y0;locus_tag=MJLLFBCC_00289;product=DNA mismatch repair protein MutS
potF_1	1	-1.46	-1.46	-1.46	NA	7.379863945026242	7.379863945026242	7.379863945026242	NA	0.16500000000000004	0.16500000000000004	0.16500000000000004	NA	ID=MJLLFBCC_03414;Name=potF_1;db_xref=COG:COG0687;gene=potF_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31133;locus_tag=MJLLFBCC_03414;product=Putrescine-binding periplasmic protein
tolB_1	1	-1.86	-1.86	-1.86	NA	8.160521952625801	8.160521952625801	8.160521952625801	NA	0.08799999999999997	0.08799999999999997	0.08799999999999997	NA	ID=MJLLFBCC_00288;Name=tolB_1;gene=tolB_1;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00671;locus_tag=MJLLFBCC_00288;product=Protein TolB
ymdB	1	-1.9	-1.9	-1.9	NA	7.735182176990463	7.735182176990463	7.735182176990463	NA	0.04400000000000004	0.04400000000000004	0.04400000000000004	NA	ID=MJLLFBCC_00467;eC_number=3.5.1.-;Name=ymdB;db_xref=COG:COG2110;gene=ymdB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8D6;locus_tag=MJLLFBCC_00467;product=O-acetyl-ADP-ribose deacetylase
