gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
gene104884	52	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104875;Parent=gene104874;locus=PA1054;name=ShaA;|ID=gene104874;Alias=PA1054;name=shaA;Dbxref=GeneID:881315|ID=CDS104877;Parent=gene104876;locus=PA1055;name=ShaB;|ID=gene104876;Alias=PA1055;name=shaB;Dbxref=GeneID:881178|ID=CDS104879;Parent=gene104878;locus=PA1056;name=ShaC;|ID=gene104878;Alias=PA1056;name=shaC;Dbxref=GeneID:881220|ID=CDS104881;Parent=gene104880;locus=PA1057;name=ShaD;|ID=gene104880;Alias=PA1057;name=shaD;Dbxref=GeneID:881110|ID=CDS104883;Parent=gene104882;locus=PA1058;name=ShaE;|ID=gene104882;Alias=PA1058;name=shaE;Dbxref=GeneID:881139|ID=CDS104885;Parent=gene104884;locus=PA1059;name=ShaF;|ID=gene104884;Alias=PA1059;name=shaF;Dbxref=GeneID:881016
cysteinyl-tRNA synthetase	36	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106361;Parent=gene106360;locus=PA1795;name=cysteinyl-tRNA synthetase;|ID=gene106360;Alias=PA1795;name=cysS;Dbxref=GeneID:880609
non-hemolytic phospholipase C precursor	34	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS109456;Parent=gene109455;locus=PA3319;name=non-hemolytic phospholipase C precursor;|ID=gene109455;Alias=PA3319;name=plcN;Dbxref=GeneID:882484
probable aldehyde dehydrogenase	33	-0.0899	-0.0899	-0.0899	0	10.232102383981909	10.232102383981909	10.232102383981909	0	0.02200000000000002	0.02200000000000002	0.02200000000000002	0	ID=CDS104246;Parent=gene104245;locus=PA0747;name=probable aldehyde dehydrogenase;|ID=gene104245;Alias=PA0747;name=PA0747;Dbxref=GeneID:882095
aromatic amino acid transport protein AroP2	31	-0.156	-0.0652	-0.08058064516129032	2.786982795698924e-4	7.721246399047171	18.010550182333308	8.792007613077441	3.2185896428423093	0.01100000000000001	0.03300000000000003	0.025193548387096795	3.382795698924736e-5	ID=CDS104487;Parent=gene104486;locus=PA0866;name=aromatic amino acid transport protein AroP2;|ID=gene104486;Alias=PA0866;name=aroP2;Dbxref=GeneID:882250
DNA-directed RNA polymerase alpha chain	24	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111297;Parent=gene111296;locus=PA4238;name=DNA-directed RNA polymerase alpha chain;|ID=gene111296;Alias=PA4238;name=rpoA;Dbxref=GeneID:881813
probable cytochrome oxidase subunit	24	-0.156	-0.0807	-0.14345	8.217521739130436e-4	7.982966660701219	18.010550182333308	16.339286262061293	14.572816128015557	0.01100000000000001	0.02200000000000002	0.012833333333333344	1.7536231884057995e-5	ID=CDS106493;Parent=gene106492;locus=PA1856;name=probable cytochrome oxidase subunit;|ID=gene106492;Alias=PA1856;name=PA1856;Dbxref=GeneID:882109
cytochrome c oxidase subunit (cbb3-type)	23	-0.156	-0.0807	-0.14290434782608696	8.516340711462448e-4	7.982966660701219	18.010550182333308	16.266622613353814	15.102736714488856	0.01100000000000001	0.02200000000000002	0.012913043478260881	1.8173913043478287e-5	ID=CDS111087;Parent=gene111086;locus=PA4133;name=cytochrome c oxidase subunit (cbb3-type);|ID=gene111086;Alias=PA4133;name=PA4133;Dbxref=GeneID:880051
ArsB protein	22	-0.0899	-0.0624	-0.06365	3.437500000000002e-5	7	10.232102383981909	7.146913744726451	0.47484026457006934	0.02200000000000002	0.03300000000000003	0.03250000000000003	5.500000000000013e-6	ID=CDS107337;Parent=gene107336;locus=PA2278;name=ArsB protein;|ID=gene107336;Alias=PA2278;name=arsB;Dbxref=GeneID:878634
alcohol dehydrogenase	21	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113739;Parent=gene113738;locus=PA5427;name=alcohol dehydrogenase;|ID=gene113738;Alias=PA5427;name=adhA;Dbxref=GeneID:877625
formyltetrahydrofolate deformylase	21	-0.156	-0.0899	-0.10878571428571428	9.362592857142859e-4	10.232102383981909	18.010550182333308	12.454516040653736	12.965196461073802	0.01100000000000001	0.02200000000000002	0.018857142857142874	2.5928571428571473e-5	ID=CDS111467;Parent=gene111466;locus=PA4314;name=formyltetrahydrofolate deformylase;|ID=gene111466;Alias=PA4314;name=purU1;Dbxref=GeneID:881557
probable methylated-DNA--protein-cysteine methyltransferase	16	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110010;Parent=gene110009;locus=PA3595;name=probable major facilitator superfamily (MFS) transporter;|ID=gene110009;Alias=PA3595;name=PA3595;Dbxref=GeneID:880129|ID=CDS110012;Parent=gene110011;locus=PA3596;name=probable methylated-DNA--protein-cysteine methyltransferase;|ID=gene110011;Alias=PA3596;name=PA3596;Dbxref=GeneID:880130
polyamine transport protein	14	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103340;Parent=gene103339;locus=PA0301;name=polyamine transport protein;|ID=gene103339;Alias=PA0301;name=spuE;Dbxref=GeneID:877626
gene112904	11	-0.156	-0.0899	-0.0959090909090909	3.972009090909091e-4	10.232102383981909	18.010550182333308	10.939234002013855	5.500386377425248	0.01100000000000001	0.02200000000000002	0.02100000000000002	1.1000000000000018e-5	ID=CDS112905;Parent=gene112904;locus=PA5017;name=DipA;|ID=gene112904;Alias=PA5017;name=dipA;Dbxref=GeneID:881298
probable metallo-oxidoreductase	10	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110353;Parent=gene110352;locus=PA3767;name=conserved hypothetical protein;|ID=gene110352;Alias=PA3767;name=PA3767;Dbxref=GeneID:880561|ID=CDS110355;Parent=gene110354;locus=PA3768;name=probable metallo-oxidoreductase;|ID=gene110354;Alias=PA3768;name=PA3768;Dbxref=GeneID:880551
probable outer membrane protein precursor	9	-0.156	-0.156	-0.156	0	18.010550182333308	18.010550182333308	18.010550182333308	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS107563;Parent=gene107562;locus=PA2391;name=probable outer membrane protein precursor;|ID=gene107562;Alias=PA2391;name=opmQ;Dbxref=GeneID:882223
gene108926	8	-0.083	-0.083	-0.083	0	8.503070351926786	8.503070351926786	8.503070351926786	0	0.02200000000000002	0.02200000000000002	0.02200000000000002	0	ID=CDS108925;Parent=gene108924;locus=PA3063;name=PelB;|ID=gene108924;Alias=PA3063;name=pelB;Dbxref=GeneID:878832|ID=CDS108927;Parent=gene108926;locus=PA3064;name=PelA;|ID=gene108926;Alias=PA3064;name=pelA;Dbxref=GeneID:878833
glutamate-ammonia-ligase adenylyltransferase	4	-0.156	-0.0845	-0.10237500000000001	0.0012780625	8.866461091629782	18.010550182333308	11.152483364305663	20.903591324680807	0.01100000000000001	0.02200000000000002	0.019250000000000017	3.0250000000000054e-5	ID=CDS112899;Parent=gene112898;locus=PA5014;name=glutamate-ammonia-ligase adenylyltransferase;|ID=gene112898;Alias=PA5014;name=glnE;Dbxref=GeneID:881325
FAD-dependent oxidoreductase	3	-0.156	-0.0866	-0.10973333333333334	0.0016054533333333335	9.374687549038326	18.010550182333308	12.25330842680332	24.859374473713515	0.01100000000000001	0.02200000000000002	0.01833333333333335	4.033333333333341e-5	ID=CDS113493;Parent=gene113492;locus=PA5309;name=FAD-dependent oxidoreductase;|ID=gene113492;Alias=PA5309;name=pauB4;Dbxref=GeneID:877640
class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD	2	-0.156	-0.0859	-0.12095	0.0024570049999999995	9.197226274708024	18.010550182333308	13.603888228520667	38.8373391503597	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS106621;Parent=gene106620;locus=PA1920;name=class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD;|ID=gene106620;Alias=PA1920;name=nrdD;Dbxref=GeneID:882172
dihydrodipicolinate synthase	2	-0.156	-0.0816	-0.1188	0.0027676799999999994	8.188424994129406	18.010550182333308	13.099487588231357	48.23707160637477	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS104785;Parent=gene104784;locus=PA1010;name=dihydrodipicolinate synthase;|ID=gene104784;Alias=PA1010;name=dapA;Dbxref=GeneID:879525
metallo-dipeptidase aeruginosa, MdpA	2	-0.0899	-0.0899	-0.0899	0	10.232102383981909	10.232102383981909	10.232102383981909	0	0.02200000000000002	0.02200000000000002	0.02200000000000002	0	ID=CDS111835;Parent=gene111834;locus=PA4498;name=metallo-dipeptidase aeruginosa, MdpA;|ID=gene111834;Alias=PA4498;name=mdpA;Dbxref=GeneID:881083
motility regulator	2	-0.156	-0.0899	-0.12295	0.0021846050000000005	10.232102383981909	18.010550182333308	14.121326283157607	30.252125075838865	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS112051;Parent=gene112050;locus=PA4601;name=motility regulator;|ID=gene112050;Alias=PA4601;name=morA;Dbxref=GeneID:881084
NADH-dependent enoyl-ACP reductase	2	-0.156	-0.0816	-0.1188	0.0027676799999999994	8.188424994129406	18.010550182333308	13.099487588231357	48.23707160637477	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS106393;Parent=gene106392;locus=PA1806;name=NADH-dependent enoyl-ACP reductase;|ID=gene106392;Alias=PA1806;name=fabI;Dbxref=GeneID:878311
nucleotide sugar epimerase/dehydratase WbpM	2	-0.156	-0.0845	-0.12025	0.0025561249999999994	8.866461091629782	18.010550182333308	13.438505636981546	41.80718264936162	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS109097;Parent=gene109096;locus=PA3141;name=nucleotide sugar epimerase/dehydratase WbpM;|ID=gene109096;Alias=PA3141;name=wbpM;Dbxref=GeneID:882583
probable pyridoxamine 5'-phosphate oxidase	2	-0.0859	-0.0859	-0.0859	0	9.197226274708024	9.197226274708024	9.197226274708024	0	0.02200000000000002	0.02200000000000002	0.02200000000000002	0	ID=CDS111253;Parent=gene111252;locus=PA4216;name=probable pyridoxamine 5'-phosphate oxidase;|ID=gene111252;Alias=PA4216;name=phzG1;Dbxref=GeneID:881835
pyrroloquinoline quinone biosynthesis protein F	2	-0.156	-0.0899	-0.12295	0.0021846050000000005	10.232102383981909	18.010550182333308	14.121326283157607	30.252125075838865	0.01100000000000001	0.02200000000000002	0.016500000000000015	6.050000000000011e-5	ID=CDS250795;Parent=gene250794;locus=PALES_33501;name=pyrroloquinoline quinone biosynthesis protein F;|ID=gene250794;Alias=PALES_33501;name=pqqF;Dbxref=GeneID:7177663
2-dehydro-3-deoxyphosphooctonate aldolase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS110092;Parent=gene110091;locus=PA3636;name=2-dehydro-3-deoxyphosphooctonate aldolase;|ID=gene110091;Alias=PA3636;name=kdsA;Dbxref=GeneID:880428
Adhesin-like protein CupE6	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS112152;Parent=gene112151;locus=PA4652;name=Fimbrial usher protein CupE5;|ID=gene112151;Alias=PA4652;name=cupE5;Dbxref=GeneID:881301|ID=CDS112154;Parent=gene112153;locus=PA4653;name=Adhesin-like protein CupE6;|ID=gene112153;Alias=PA4653;name=cupE6;Dbxref=GeneID:881302
Alginate regulatory protein AlgQ	1	-0.0923	-0.0923	-0.0923	NA	10.906578314837764	10.906578314837764	10.906578314837764	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS113385;Parent=gene113384;locus=PA5255;name=Alginate regulatory protein AlgQ;|ID=gene113384;Alias=PA5255;name=algQ;Dbxref=GeneID:879719
CFTR inhibitory factor, Cif	1	-0.0859	-0.0859	-0.0859	NA	9.197226274708024	9.197226274708024	9.197226274708024	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS108665;Parent=gene108664;locus=PA2934;name=CFTR inhibitory factor, Cif;|ID=gene108664;Alias=PA2934;name=cif;Dbxref=GeneID:882654
DNA polymerase III, beta chain	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS134019;Parent=gene134018;locus=PA0002;name=DNA polymerase III, beta chain;|ID=gene134018;Alias=PA0002;name=dnaN;Dbxref=GeneID:879244
gene103259	1	-0.0852	-0.0852	-0.0852	NA	9.027797161620935	9.027797161620935	9.027797161620935	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS103260;Parent=gene103259;locus=PA0262;name=VgrG2b;|ID=gene103259;Alias=PA0262;name=vgrG2b;Dbxref=GeneID:881981
gene105252	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS105253;Parent=gene105252;locus=PA1242;name=SprP;|ID=gene105252;Alias=PA1242;name=sprP;Dbxref=GeneID:881237
gene106402	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS106401;Parent=gene106400;locus=PA1810;name=NppA2;|ID=gene106400;Alias=PA1810;name=nppA2;Dbxref=GeneID:880658|ID=CDS106403;Parent=gene106402;locus=PA1811;name=NppA1;|ID=gene106402;Alias=PA1811;name=nppA1;Dbxref=GeneID:878407
gene107560	1	-0.0844	-0.0844	-0.0844	NA	8.829738284605043	8.829738284605043	8.829738284605043	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS107559;Parent=gene107558;locus=PA2389;name=PvdR;|ID=gene107558;Alias=PA2389;name=pvdR;Dbxref=GeneID:882270|ID=CDS107561;Parent=gene107560;locus=PA2390;name=PvdT;|ID=gene107560;Alias=PA2390;name=pvdT;Dbxref=GeneID:882237
gene112554	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS112555;Parent=gene112554;locus=PA4844;name=CtpL;|ID=gene112554;Alias=PA4844;name=ctpL;Dbxref=GeneID:879569
glycerol-3-phosphate dehydrogenase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS109988;Parent=gene109987;locus=PA3584;name=glycerol-3-phosphate dehydrogenase;|ID=gene109987;Alias=PA3584;name=glpD;Dbxref=GeneID:880179
glycogen phosphorylase	1	-0.0899	-0.0899	-0.0899	NA	10.232102383981909	10.232102383981909	10.232102383981909	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS107069;Parent=gene107068;locus=PA2144;name=glycogen phosphorylase;|ID=gene107068;Alias=PA2144;name=glgP;Dbxref=GeneID:881812
heat shock protein GrpE	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS112389;Parent=gene112388;locus=PA4762;name=heat shock protein GrpE;|ID=gene112388;Alias=PA4762;name=grpE;Dbxref=GeneID:881766
homoprotocatechuate 2,3-dioxygenase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS111069;Parent=gene111068;locus=PA4124;name=homoprotocatechuate 2,3-dioxygenase;|ID=gene111068;Alias=PA4124;name=hpcB;Dbxref=GeneID:880101
hydrazone dehydrogenase, HdhA	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS110865;Parent=gene110864;locus=PA4022;name=hydrazone dehydrogenase, HdhA;|ID=gene110864;Alias=PA4022;name=hdhA;Dbxref=GeneID:879017
NAD-dependent glutamate dehydrogenase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS108935;Parent=gene108934;locus=PA3068;name=NAD-dependent glutamate dehydrogenase;|ID=gene108934;Alias=PA3068;name=gdhB;Dbxref=GeneID:878664
NAD+ dependent aldehyde dehydrogenase ExaC	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS106749;Parent=gene106748;locus=PA1984;name=NAD+ dependent aldehyde dehydrogenase ExaC;|ID=gene106748;Alias=PA1984;name=exaC;Dbxref=GeneID:880413
phosphoribosylformylglycinamidine synthase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS110345;Parent=gene110344;locus=PA3763;name=phosphoribosylformylglycinamidine synthase;|ID=gene110344;Alias=PA3763;name=purL;Dbxref=GeneID:879752
probable enoyl-CoA hydratase/isomerase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS108323;Parent=gene108322;locus=PA2767;name=probable enoyl-CoA hydratase/isomerase;|ID=gene108322;Alias=PA2767;name=PA2767;Dbxref=GeneID:882772
probable fimbrial subunit CupB1	1	-0.0859	-0.0859	-0.0859	NA	9.197226274708024	9.197226274708024	9.197226274708024	NA	0.02200000000000002	0.02200000000000002	0.02200000000000002	NA	ID=CDS110993;Parent=gene110992;locus=PA4086;name=probable fimbrial subunit CupB1;|ID=gene110992;Alias=PA4086;name=cupB1;Dbxref=GeneID:878758
probable glutathione S-transferase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS108415;Parent=gene108414;locus=PA2813;name=probable glutathione S-transferase;|ID=gene108414;Alias=PA2813;name=PA2813;Dbxref=GeneID:880278
probable helicase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS104349;Parent=gene104348;locus=PA0799;name=probable helicase;|ID=gene104348;Alias=PA0799;name=PA0799;Dbxref=GeneID:878028
probable oxidoreductase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS111865;Parent=gene111864;locus=PA4513;name=probable oxidoreductase;|ID=gene111864;Alias=PA4513;name=PA4513;Dbxref=GeneID:881111
probable sensor/response regulator hybrid	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS105255;Parent=gene105254;locus=PA1243;name=probable sensor/response regulator hybrid;|ID=gene105254;Alias=PA1243;name=PA1243;Dbxref=GeneID:881234
Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexY	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS106817;Parent=gene106816;locus=PA2018;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexY;|ID=gene106816;Alias=PA2018;name=mexY;Dbxref=GeneID:878882
RNA helicase HepA	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS109434;Parent=gene109433;locus=PA3308;name=RNA helicase HepA;|ID=gene109433;Alias=PA3308;name=hepA;Dbxref=GeneID:882473
secretion protein XqhA	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS106515;Parent=gene106514;locus=PA1867;name=XphA;|ID=gene106514;Alias=PA1867;name=xphA;Dbxref=GeneID:878024|ID=CDS106517;Parent=gene106516;locus=PA1868;name=secretion protein XqhA;|ID=gene106516;Alias=PA1868;name=xqhA;Dbxref=GeneID:878598
succinyl-diaminopimelate desuccinylase	1	-0.156	-0.156	-0.156	NA	18.010550182333308	18.010550182333308	18.010550182333308	NA	0.01100000000000001	0.01100000000000001	0.01100000000000001	NA	ID=CDS105091;Parent=gene105090;locus=PA1161;name=rRNA methyltransferase;|ID=gene105090;Alias=PA1161;name=rrmA;Dbxref=GeneID:877757|ID=CDS105093;Parent=gene105092;locus=PA1162;name=succinyl-diaminopimelate desuccinylase;|ID=gene105092;Alias=PA1162;name=dapE;Dbxref=GeneID:877783
