gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
gene108388	100	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS108389;Parent=gene108388;locus=PA2800;name=VacJ;|ID=gene108388;Alias=PA2800;name=vacJ;Dbxref=GeneID:879842
gene109865	100	-1.43	-0.887	-1.25624	0.06480721454545442	7.3535962737769305	10.119186407719209	9.234197564857679	1.6811223843206553	0.01100000000000001	0.02200000000000002	0.014520000000000012	2.659555555555556e-5	ID=CDS109862;Parent=gene109861;locus=PA3521;name=OpmE;|ID=gene109861;Alias=PA3521;name=opmE;Dbxref=GeneID:878905|ID=CDS109864;Parent=gene109863;locus=PA3522;name=MexQ;|ID=gene109863;Alias=PA3522;name=mexQ;Dbxref=GeneID:878906|ID=CDS109866;Parent=gene109865;locus=PA3523;name=MexP;|ID=gene109865;Alias=PA3523;name=mexP;Dbxref=GeneID:879790
GTP cyclohydrolase I precursor	100	-1.43	-0.887	-1.14764	0.07433768727272716	7.3535962737769305	10.119186407719209	8.681079538069223	1.9283462643678113	0.01100000000000001	0.02200000000000002	0.016720000000000016	3.0506666666666667e-5	ID=CDS106119;Parent=gene106118;locus=PA1674;name=GTP cyclohydrolase I precursor;|ID=gene106118;Alias=PA1674;name=folE2;Dbxref=GeneID:879308
probable fumarase	100	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111501;Parent=gene111500;locus=PA4331;name=probable ferredoxin reductase;|ID=gene111500;Alias=PA4331;name=PA4331;Dbxref=GeneID:881503|ID=CDS111503;Parent=gene111502;locus=PA4332;name=SadC;|ID=gene111502;Alias=PA4332;name=sadC;Dbxref=GeneID:881493|ID=CDS111505;Parent=gene111504;locus=PA4333;name=probable fumarase;|ID=gene111504;Alias=PA4333;name=PA4333;Dbxref=GeneID:881494
regulatory protein NosR	100	-1.43	-0.887	-0.95216	0.03145055999999997	7.3535962737769305	10.119186407719209	7.685467089850004	0.8158388041556117	0.01100000000000001	0.02200000000000002	0.020680000000000018	1.2906666666666698e-5	ID=CDS109602;Parent=gene109601;locus=PA3391;name=regulatory protein NosR;|ID=gene109601;Alias=PA3391;name=nosR;Dbxref=GeneID:879823
sigma factor FliA	100	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105677;Parent=gene105676;locus=PA1454;name=flagellar synthesis regulator FleN;|ID=gene105676;Alias=PA1454;name=fleN;Dbxref=GeneID:881866|ID=CDS105679;Parent=gene105678;locus=PA1455;name=sigma factor FliA;|ID=gene105678;Alias=PA1455;name=fliA;Dbxref=GeneID:881996
thiazole biosynthesis protein ThiI	100	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113107;Parent=gene113106;locus=PA5118;name=thiazole biosynthesis protein ThiI;|ID=gene113106;Alias=PA5118;name=thiI;Dbxref=GeneID:877687
gene106688	98	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106689;Parent=gene106688;locus=PA1954;name=FapC;|ID=gene106688;Alias=PA1954;name=fapC;Dbxref=GeneID:880832
ferric-mycobactin receptor, FemA	92	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106601;Parent=gene106600;locus=PA1910;name=ferric-mycobactin receptor, FemA;|ID=gene106600;Alias=PA1910;name=femA;Dbxref=GeneID:880720
probable transporter	91	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103624;Parent=gene103623;locus=PA0443;name=probable transporter;|ID=gene103623;Alias=PA0443;name=PA0443;Dbxref=GeneID:880435
sodium/proline symporter PutP	87	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104317;Parent=gene104316;locus=PA0783;name=sodium/proline symporter PutP;|ID=gene104316;Alias=PA0783;name=putP;Dbxref=GeneID:877927
stringent starvation protein A	86	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111695;Parent=gene111694;locus=PA4428;name=stringent starvation protein A;|ID=gene111694;Alias=PA4428;name=sspA;Dbxref=GeneID:881209
salicylate biosynthesis isochorismate synthase	84	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111277;Parent=gene111276;locus=PA4228;name=pyochelin biosynthesis protein PchD;|ID=gene111276;Alias=PA4228;name=pchD;Dbxref=GeneID:880566|ID=CDS111279;Parent=gene111278;locus=PA4229;name=pyochelin biosynthetic protein PchC;|ID=gene111278;Alias=PA4229;name=pchC;Dbxref=GeneID:881845|ID=CDS111281;Parent=gene111280;locus=PA4230;name=salicylate biosynthesis protein PchB;|ID=gene111280;Alias=PA4230;name=pchB;Dbxref=GeneID:881846|ID=CDS111283;Parent=gene111282;locus=PA4231;name=salicylate biosynthesis isochorismate synthase;|ID=gene111282;Alias=PA4231;name=pchA;Dbxref=GeneID:881821
CTP synthase	81	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110094;Parent=gene110093;locus=PA3637;name=CTP synthase;|ID=gene110093;Alias=PA3637;name=pyrG;Dbxref=GeneID:880546
shikimate kinase	80	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112949;Parent=gene112948;locus=PA5039;name=shikimate kinase;|ID=gene112948;Alias=PA5039;name=aroK;Dbxref=GeneID:880961
gene107834	76	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS107829;Parent=gene107828;locus=PA2525;name=OpmB;|ID=gene107828;Alias=PA2525;name=opmB;Dbxref=GeneID:878719|ID=CDS107831;Parent=gene107830;locus=PA2526;name=MuxC;|ID=gene107830;Alias=PA2526;name=muxC;Dbxref=GeneID:882888|ID=CDS107833;Parent=gene107832;locus=PA2527;name=MuxB;|ID=gene107832;Alias=PA2527;name=muxB;Dbxref=GeneID:882889|ID=CDS107835;Parent=gene107834;locus=PA2528;name=MuxA;|ID=gene107834;Alias=PA2528;name=muxA;Dbxref=GeneID:882937
Transcriptional regulator MvfR	75	-1.43	-0.887	-1.32864	0.045369557837837776	7.3535962737769305	10.119186407719209	9.602942916049983	1.1769025992379951	0.01100000000000001	0.02200000000000002	0.013053333333333346	1.8618738738738757e-5	ID=CDS104767;Parent=gene104766;locus=PA1001;name=anthranilate synthase component I;|ID=gene104766;Alias=PA1001;name=phnA;Dbxref=GeneID:878421|ID=CDS104769;Parent=gene104768;locus=PA1002;name=anthranilate synthase component II;|ID=gene104768;Alias=PA1002;name=phnB;Dbxref=GeneID:880689|ID=CDS104771;Parent=gene104770;locus=PA1003;name=Transcriptional regulator MvfR;|ID=gene104770;Alias=PA1003;name=mvfR;Dbxref=GeneID:879994
adenine deaminase	73	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103030;Parent=gene103029;locus=PA0148;name=adenine deaminase;|ID=gene103029;Alias=PA0148;name=PA0148;Dbxref=GeneID:879249
UDP-N-acetylmuramoylalanine--D-glutamate ligase	71	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111659;Parent=gene111658;locus=PA4410;name=D-alanine--D-alanine ligase;|ID=gene111658;Alias=PA4410;name=ddlB;Dbxref=GeneID:881282|ID=CDS111661;Parent=gene111660;locus=PA4411;name=UDP-N-acetylmuramate--alanine ligase;|ID=gene111660;Alias=PA4411;name=murC;Dbxref=GeneID:881283|ID=CDS111663;Parent=gene111662;locus=PA4412;name=UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase;|ID=gene111662;Alias=PA4412;name=murG;Dbxref=GeneID:881264|ID=CDS111665;Parent=gene111664;locus=PA4413;name=cell division protein FtsW;|ID=gene111664;Alias=PA4413;name=ftsW;Dbxref=GeneID:881267|ID=CDS111667;Parent=gene111666;locus=PA4414;name=UDP-N-acetylmuramoylalanine--D-glutamate ligase;|ID=gene111666;Alias=PA4414;name=murD;Dbxref=GeneID:881268
potential phenazine-modifying enzyme	70	-1.43	-0.887	-0.9878428571428571	0.04523459813664596	7.3535962737769305	10.119186407719209	7.867205870080497	1.1734016961943114	0.01100000000000001	0.02200000000000002	0.019957142857142875	1.8563354037267112e-5	ID=CDS102836;Parent=gene102835;locus=PA0051;name=potential phenazine-modifying enzyme;|ID=gene102835;Alias=PA0051;name=phzH;Dbxref=GeneID:878637
Type 4 fimbrial biogenesis outer membrane protein PilQ precursor	70	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112951;Parent=gene112950;locus=PA5040;name=Type 4 fimbrial biogenesis outer membrane protein PilQ precursor;|ID=gene112950;Alias=PA5040;name=pilQ;Dbxref=GeneID:880962
porphobilinogen deaminase	67	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113393;Parent=gene113392;locus=PA5259;name=uroporphyrinogen-III synthetase;|ID=gene113392;Alias=PA5259;name=hemD;Dbxref=GeneID:879724|ID=CDS113395;Parent=gene113394;locus=PA5260;name=porphobilinogen deaminase;|ID=gene113394;Alias=PA5260;name=hemC;Dbxref=GeneID:877673
delta1-Piperideine-6-carboxylate dehydrogenase	66	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104821;Parent=gene104820;locus=PA1027;name=delta1-Piperideine-6-carboxylate dehydrogenase;|ID=gene104820;Alias=PA1027;name=amaB;Dbxref=GeneID:878608
topoisomerase IV subunit B	62	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112801;Parent=gene112800;locus=PA4965;name=hypothetical protein;|ID=gene112800;Alias=PA4965;name=PA4965;Dbxref=GeneID:879742|ID=CDS112803;Parent=gene112802;locus=PA4966;name=hypothetical protein;|ID=gene112802;Alias=PA4966;name=PA4966;Dbxref=GeneID:879896|ID=CDS112805;Parent=gene112804;locus=PA4967;name=topoisomerase IV subunit B;|ID=gene112804;Alias=PA4967;name=parE;Dbxref=GeneID:879897
tRNA (uracil-5-)-methyltransferase	62	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112299;Parent=gene112298;locus=PA4719;name=probable transporter;|ID=gene112298;Alias=PA4719;name=PA4719;Dbxref=GeneID:881581|ID=CDS112301;Parent=gene112300;locus=PA4720;name=tRNA (uracil-5-)-methyltransferase;|ID=gene112300;Alias=PA4720;name=trmA;Dbxref=GeneID:881587
arginine deiminase	60	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113217;Parent=gene113216;locus=PA5171;name=arginine deiminase;|ID=gene113216;Alias=PA5171;name=arcA;Dbxref=GeneID:881801
gene104580	60	-1.43	-0.887	-0.95035	0.030900841525423745	7.3535962737769305	10.119186407719209	7.676248456070196	0.8015789098033168	0.01100000000000001	0.02200000000000002	0.020716666666666685	1.2681073446327687e-5	ID=CDS104581;Parent=gene104580;locus=PA0910;name=AlpD;|ID=gene104580;Alias=PA0910;name=alpD;Dbxref=GeneID:877763
gene113026	59	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113025;Parent=gene113024;locus=PA5077;name=OpgH;|ID=gene113024;Alias=PA5077;name=opgH;Dbxref=GeneID:879628|ID=CDS113027;Parent=gene113026;locus=PA5078;name=OpgG;|ID=gene113026;Alias=PA5078;name=opgG;Dbxref=GeneID:879629
NAD(P)H-dependent anabolic L-arginine dehydrogenase, DauB	59	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110545;Parent=gene110544;locus=PA3862;name=NAD(P)H-dependent anabolic L-arginine dehydrogenase, DauB;|ID=gene110544;Alias=PA3862;name=dauB;Dbxref=GeneID:879805
thiol:disulfide interchange protein DipZ	57	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112557;Parent=gene112556;locus=PA4845;name=thiol:disulfide interchange protein DipZ;|ID=gene112556;Alias=PA4845;name=dipZ;Dbxref=GeneID:879570
succinate dehydrogenase (B subunit)	56	-1.43	-0.887	-0.9936607142857142	0.04738644642857139	7.3535962737769305	10.119186407719209	7.896837192944163	1.229221412511247	0.01100000000000001	0.02200000000000002	0.019839285714285733	1.9446428571428593e-5	ID=CDS105939;Parent=gene105938;locus=PA1584;name=succinate dehydrogenase (B subunit);|ID=gene105938;Alias=PA1584;name=sdhB;Dbxref=GeneID:882034
50S ribosomal protein L5	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111323;Parent=gene111322;locus=PA4251;name=50S ribosomal protein L5;|ID=gene111322;Alias=PA4251;name=rplE;Dbxref=GeneID:881779
homoserine O-acetyltransferase	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103518;Parent=gene103517;locus=PA0390;name=homoserine O-acetyltransferase;|ID=gene103517;Alias=PA0390;name=metX;Dbxref=GeneID:878549
Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexV	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111587;Parent=gene111586;locus=PA4374;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexV;|ID=gene111586;Alias=PA4374;name=mexV;Dbxref=GeneID:881374
Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS103590;Parent=gene103589;locus=PA0426;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB;|ID=gene103589;Alias=PA0426;name=mexB;Dbxref=GeneID:877852
16S ribosomal RNA	52	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=gene113622;Alias=PA5369.5;name=PA5369.5;Dbxref=GeneID:3240272|ID=rRNA113623;Parent=gene113622;locus=PA5369.5;name=16S ribosomal RNA;Dbxref=GeneID:3240272;
probable guanine deaminase	52	-1.43	-0.887	-0.9078846153846154	0.011117986425339395	7.3535962737769305	10.119186407719209	7.459965125082403	0.28840455463645875	0.01100000000000001	0.02200000000000002	0.021576923076923098	4.562594268476621e-6	ID=CDS105811;Parent=gene105810;locus=PA1521;name=probable guanine deaminase;|ID=gene105810;Alias=PA1521;name=PA1521;Dbxref=GeneID:883114
glutamate synthase large chain precursor	49	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112943;Parent=gene112942;locus=PA5036;name=glutamate synthase large chain precursor;|ID=gene112942;Alias=PA5036;name=gltB;Dbxref=GeneID:881222
probable Resistance-Nodulation-Cell Division (RND) efflux transporter	49	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105639;Parent=gene105638;locus=PA1435;name=probable Resistance-Nodulation-Cell Division (RND) efflux membrane fusion protein precursor;|ID=gene105638;Alias=PA1435;name=PA1435;Dbxref=GeneID:881806|ID=CDS105641;Parent=gene105640;locus=PA1436;name=probable Resistance-Nodulation-Cell Division (RND) efflux transporter;|ID=gene105640;Alias=PA1436;name=PA1436;Dbxref=GeneID:881815
OpuC ABC transporter, permease protein, OpuCB	48	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110597;Parent=gene110596;locus=PA3888;name=OpuC ABC transporter, permease protein, OpuCD;|ID=gene110596;Alias=PA3888;name=opuCD;Dbxref=GeneID:878804|ID=CDS110599;Parent=gene110598;locus=PA3889;name=OpuC ABC transporter, periplasmic substrate-binding protein, OpuCC;|ID=gene110598;Alias=PA3889;name=opuCC;Dbxref=GeneID:878805|ID=CDS110601;Parent=gene110600;locus=PA3890;name=OpuC ABC transporter, permease protein, OpuCB;|ID=gene110600;Alias=PA3890;name=opuCB;Dbxref=GeneID:878812
branched chain amino acid transporter	44	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105951;Parent=gene105950;locus=PA1590;name=branched chain amino acid transporter;|ID=gene105950;Alias=PA1590;name=braB;Dbxref=GeneID:882083
probable tonB-dependent receptor	44	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105311;Parent=gene105310;locus=PA1271;name=probable tonB-dependent receptor;|ID=gene105310;Alias=PA1271;name=PA1271;Dbxref=GeneID:881398
alanyl-phosphatidylglycerol synthase	43	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS104601;Parent=gene104600;locus=PA0920;name=alanyl-phosphatidylglycerol synthase;|ID=gene104600;Alias=PA0920;name=PA0920;Dbxref=GeneID:880933
probable sodium/hydrogen antiporter	42	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110297;Parent=gene110296;locus=PA3739;name=probable sodium/hydrogen antiporter;|ID=gene110296;Alias=PA3739;name=PA3739;Dbxref=GeneID:880319
Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexY	42	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106817;Parent=gene106816;locus=PA2018;name=Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexY;|ID=gene106816;Alias=PA2018;name=mexY;Dbxref=GeneID:878882
flagellar biosynthetic protein FlhB	40	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS105667;Parent=gene105666;locus=PA1449;name=flagellar biosynthetic protein FlhB;|ID=gene105666;Alias=PA1449;name=flhB;Dbxref=GeneID:881855
transcriptional regulator GlcC	39	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113587;Parent=gene113586;locus=PA5356;name=transcriptional regulator GlcC;|ID=gene113586;Alias=PA5356;name=glcC;Dbxref=GeneID:881632
cytochrome c4 precursor	38	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113865;Parent=gene113864;locus=PA5490;name=cytochrome c4 precursor;|ID=gene113864;Alias=PA5490;name=cc4;Dbxref=GeneID:877732
gene106382	38	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS106383;Parent=gene106382;locus=PA1802;name=ClpX;|ID=gene106382;Alias=PA1802;name=clpX;Dbxref=GeneID:878307
probable permease of ABC transporter	38	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS113335;Parent=gene113334;locus=PA5230;name=probable permease of ABC transporter;|ID=gene113334;Alias=PA5230;name=PA5230;Dbxref=GeneID:880796
50S ribosomal protein L4	36	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS111343;Parent=gene111342;locus=PA4261;name=50S ribosomal protein L23;|ID=gene111342;Alias=PA4261;name=rplW;Dbxref=GeneID:881753|ID=CDS111345;Parent=gene111344;locus=PA4262;name=50S ribosomal protein L4;|ID=gene111344;Alias=PA4262;name=rplD;Dbxref=GeneID:881754
probable ATP-binding component of ABC transporter	36	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112031;Parent=gene112030;locus=PA4591;name=hypothetical protein;|ID=gene112030;Alias=PA4591;name=PA4591;Dbxref=GeneID:881042|ID=CDS112033;Parent=gene112032;locus=PA4592;name=probable outer membrane protein precursor;|ID=gene112032;Alias=PA4592;name=PA4592;Dbxref=GeneID:881043|ID=CDS112035;Parent=gene112034;locus=PA4593;name=probable permease of ABC transporter;|ID=gene112034;Alias=PA4593;name=PA4593;Dbxref=GeneID:881052|ID=CDS112037;Parent=gene112036;locus=PA4594;name=probable ATP-binding component of ABC transporter;|ID=gene112036;Alias=PA4594;name=PA4594;Dbxref=GeneID:881053
Lost Adherence Sensor, LadS	35	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS110769;Parent=gene110768;locus=PA3974;name= Lost Adherence Sensor, LadS;|ID=gene110768;Alias=PA3974;name=ladS;Dbxref=GeneID:878890
phosphoribosylamine--glycine ligase	35	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS112577;Parent=gene112576;locus=PA4855;name=phosphoribosylamine--glycine ligase;|ID=gene112576;Alias=PA4855;name=purD;Dbxref=GeneID:878236
lipase modulator protein	32	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=CDS108523;Parent=gene108522;locus=PA2863;name=lipase modulator protein;|ID=gene108522;Alias=PA2863;name=lipH;Dbxref=GeneID:882663
