gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
moaF	74	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_01510;Name=moaF;gene=moaF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P54796;locus_tag=MJLLFBCC_01510;product=Protein MoaF
murD	71	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04490;eC_number=6.3.2.9;Name=murD;db_xref=COG:COG0771;gene=murD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HVZ9;locus_tag=MJLLFBCC_04490;product=UDP-N-acetylmuramoylalanine--D-glutamate ligase
asnO_2	70	-1.43	-0.887	-0.9878428571428571	0.04523459813664596	7.3535962737769305	10.119186407719209	7.867205870080497	1.1734016961943114	0.01100000000000001	0.02200000000000002	0.019957142857142875	1.8563354037267112e-5	ID=MJLLFBCC_04645;eC_number=6.3.5.4;Name=asnO_2;db_xref=COG:COG0367;gene=asnO_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O05272;locus_tag=MJLLFBCC_04645;product=Asparagine synthetase [glutamine-hydrolyzing] 3
pilQ	70	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05405;Name=pilQ;gene=pilQ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9JVW4;locus_tag=MJLLFBCC_05405;product=Type IV pilus biogenesis and competence protein PilQ
hemD	67	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05697;eC_number=4.2.1.75;Name=hemD;db_xref=COG:COG1587;gene=hemD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P48246;locus_tag=MJLLFBCC_05697;product=Uroporphyrinogen-III synthase
gabD	66	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03720;eC_number=1.2.1.79;Name=gabD;db_xref=COG:COG1012;gene=gabD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P94428;locus_tag=MJLLFBCC_03720;product=Succinate-semialdehyde dehydrogenase [NADP(+)]
tdcB	63	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_00834;eC_number=4.3.1.19;Name=tdcB;gene=tdcB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q7A5L8;locus_tag=MJLLFBCC_00834;product=L-threonine dehydratase catabolic TdcB
dapD	62	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_00440;eC_number=2.3.1.117;Name=dapD;db_xref=COG:COG2171;gene=dapD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:G3XD76;locus_tag=MJLLFBCC_00440;product=2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
sufS_1	62	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_00441;eC_number=2.8.1.7;Name=sufS_1;db_xref=COG:COG0520;gene=sufS_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O32164;locus_tag=MJLLFBCC_00441;product=Cysteine desulfurase SufS
trmA	62	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05066;eC_number=2.1.1.-;Name=trmA;db_xref=COG:COG2265;gene=trmA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P22038;locus_tag=MJLLFBCC_05066;product=tRNA/tmRNA (uracil-C(5))-methyltransferase
arcA_2	60	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05606;eC_number=3.5.3.6;Name=arcA_2;db_xref=COG:COG2235;gene=arcA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P13981;locus_tag=MJLLFBCC_05606;product=Arginine deiminase
hdfR_6	60	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_06184;Name=hdfR_6;gene=hdfR_6;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01233;locus_tag=MJLLFBCC_06184;product=HTH-type transcriptional regulator HdfR
dauB	59	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02592;eC_number=1.4.1.25;Name=dauB;db_xref=COG:COG2423;gene=dauB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HXE4;locus_tag=MJLLFBCC_02592;product=NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB
opgH	59	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05442;eC_number=2.4.1.-;Name=opgH;db_xref=COG:COG2943;gene=opgH;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P20401;locus_tag=MJLLFBCC_05442;product=Glucans biosynthesis glucosyltransferase H
dsbD_2	57	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05206;eC_number=1.8.1.8;Name=dsbD_2;db_xref=COG:COG4232;gene=dsbD_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P58162;locus_tag=MJLLFBCC_05206;product=Thiol:disulfide interchange protein DsbD
dinG	56	-1.43	-0.887	-1.1681964285714286	0.07495674253246754	7.3535962737769305	10.119186407719209	8.78577687885418	1.9444047797905177	0.01100000000000001	0.02200000000000002	0.01630357142857144	3.076071428571432e-5	ID=MJLLFBCC_03702;eC_number=3.6.4.12;Name=dinG;db_xref=COG:COG1199;gene=dinG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27296;locus_tag=MJLLFBCC_03702;product=putative ATP-dependent helicase DinG
sdhB	56	-1.43	-0.887	-0.9936607142857142	0.04738644642857139	7.3535962737769305	10.119186407719209	7.896837192944163	1.229221412511247	0.01100000000000001	0.02200000000000002	0.019839285714285733	1.9446428571428593e-5	ID=MJLLFBCC_04928;eC_number=1.3.5.1;Name=sdhB;db_xref=COG:COG0479;gene=sdhB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P07014;locus_tag=MJLLFBCC_04928;product=Succinate dehydrogenase iron-sulfur subunit
mdtA_6	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04449;Name=mdtA_6;gene=mdtA_6;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76397;locus_tag=MJLLFBCC_04449;product=Multidrug resistance protein MdtA
metXS	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_01199;eC_number=2.3.1.46;Name=metXS;db_xref=COG:COG2021;gene=metXS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P57714;locus_tag=MJLLFBCC_01199;product=Homoserine O-succinyltransferase
mexB_2	55	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_01236;Name=mexB_2;db_xref=COG:COG0841;gene=mexB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P52002;locus_tag=MJLLFBCC_01236;product=Multidrug resistance protein MexB
rplE	54	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02787;Name=rplE;db_xref=COG:COG0094;gene=rplE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P62399;locus_tag=MJLLFBCC_02787;product=50S ribosomal protein L5
guaD_1	52	-1.43	-0.887	-0.9078846153846154	0.011117986425339395	7.3535962737769305	10.119186407719209	7.459965125082403	0.28840455463645875	0.01100000000000001	0.02200000000000002	0.021576923076923098	4.562594268476621e-6	ID=MJLLFBCC_01843;eC_number=3.5.4.3;Name=guaD_1;db_xref=COG:COG0402;gene=guaD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76641;locus_tag=MJLLFBCC_01843;product=Guanine deaminase
gltB	49	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05401;eC_number=1.4.1.13;Name=gltB;db_xref=COG:COG0067;gene=gltB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:E1V8I1;locus_tag=MJLLFBCC_05401;product=Glutamate synthase [NADPH] large chain
mdtA_5	49	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03389;Name=mdtA_5;gene=mdtA_5;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76397;locus_tag=MJLLFBCC_03389;product=Multidrug resistance protein MdtA
osmX	48	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02617;Name=osmX;db_xref=COG:COG1732;gene=osmX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8ZPK2;locus_tag=MJLLFBCC_02617;product=Osmoprotectant-binding protein OsmX
dsdX	46	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03696;Name=dsdX;db_xref=COG:COG2610;gene=dsdX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08555;locus_tag=MJLLFBCC_03696;product=D-serine transporter DsdX
fabG_4	46	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02266;eC_number=1.1.1.100;Name=fabG_4;gene=fabG_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A0H9;locus_tag=MJLLFBCC_02266;product=3-oxoacyl-[acyl-carrier-protein] reductase FabG
kdsC	46	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04535;eC_number=3.1.3.45;Name=kdsC;db_xref=COG:COG1778;gene=kdsC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8ZB47;locus_tag=MJLLFBCC_04535;product=3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
brnQ_1	44	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04922;Name=brnQ_1;db_xref=COG:COG1114;gene=brnQ_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AD99;locus_tag=MJLLFBCC_04922;product=Branched-chain amino acid transport system 2 carrier protein
btuB_5	44	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03465;Name=btuB_5;db_xref=COG:COG4206;gene=btuB_5;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P06129;locus_tag=MJLLFBCC_03465;product=Vitamin B12 transporter BtuB
acrB_3	42	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05802;Name=acrB_3;db_xref=COG:COG0841;gene=acrB_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31224;locus_tag=MJLLFBCC_05802;product=Multidrug efflux pump subunit AcrB
nhaP2_1	42	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_00514;Name=nhaP2_1;gene=nhaP2_1;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01075;locus_tag=MJLLFBCC_00514;product=K(+)/H(+) antiporter NhaP2
xerD	42	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_00513;Name=xerD;db_xref=COG:COG4974;gene=xerD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O31206;locus_tag=MJLLFBCC_00513;product=Tyrosine recombinase XerD
prlC	41	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04660;eC_number=3.4.24.70;Name=prlC;db_xref=COG:COG0339;gene=prlC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27237;locus_tag=MJLLFBCC_04660;product=Oligopeptidase A
flhB	40	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03375;Name=flhB;db_xref=COG:COG1377;gene=flhB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P40727;locus_tag=MJLLFBCC_03375;product=Flagellar biosynthetic protein FlhB
clpX_1	39	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02926;Name=clpX_1;db_xref=COG:COG1219;gene=clpX_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A6H1;locus_tag=MJLLFBCC_02926;product=ATP-dependent Clp protease ATP-binding subunit ClpX
glcC	39	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02117;Name=glcC;db_xref=COG:COG2186;gene=glcC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACL5;locus_tag=MJLLFBCC_02117;product=Glc operon transcriptional activator
cc4_1	38	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_03235;Name=cc4_1;db_xref=COG:COG2863;gene=cc4_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00106;locus_tag=MJLLFBCC_03235;product=Cytochrome c4
proQ	37	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02406;Name=proQ;gene=proQ;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00749;locus_tag=MJLLFBCC_02406;product=RNA chaperone ProQ
rplD	36	-1.43	-1.43	-1.43	0	10.119186407719209	10.119186407719209	10.119186407719209	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02776;Name=rplD;db_xref=COG:COG0088;gene=rplD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P60723;locus_tag=MJLLFBCC_02776;product=50S ribosomal protein L4
